timestamp_unix,timestamp_iso,phase,step_label,elapsed_in_phase_s,event,total_W,soc_C,cpu_clock_MHz,throttled_flags,0V8_AON_V,0V8_AON_A,0V8_AON_W,0V8_SW_V,0V8_SW_A,0V8_SW_W,1V1_SYS_V,1V1_SYS_A,1V1_SYS_W,1V8_SYS_V,1V8_SYS_A,1V8_SYS_W,3V3_ADC_V,3V3_ADC_A,3V3_ADC_W,3V3_DAC_V,3V3_DAC_A,3V3_DAC_W,3V3_SYS_V,3V3_SYS_A,3V3_SYS_W,3V7_WL_SW_V,3V7_WL_SW_A,3V7_WL_SW_W,BATT_V,BATT_A,BATT_W,DDR_VDD2_V,DDR_VDD2_A,DDR_VDD2_W,DDR_VDDQ_V,DDR_VDDQ_A,DDR_VDDQ_W,EXT5V_V,EXT5V_A,EXT5V_W,HDMI_V,HDMI_A,HDMI_W,VDD_CORE_V,VDD_CORE_A,VDD_CORE_W
1778782694.975,2026-05-14T20:18:14.975,inference,fp32,18.527,,5.9785,57.60,2400.0,0,0.8000,0.002442,0.0020,0.8004,0.429409,0.3437,1.1073,0.245934,0.2723,1.8002,0.297659,0.5359,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3277,0.168836,0.5618,3.7415,0.003904,0.0146,0.0000,,,1.1015,0.438193,0.4827,0.6007,0.015196,0.0091,5.1282,,,5.0357,0.011722,0.0590,0.8717,4.241750,3.6974
1778782695.227,2026-05-14T20:18:15.227,inference,fp32,18.779,,5.5036,58.20,2400.0,0,0.8003,0.002320,0.0019,0.8000,0.429409,0.3435,1.1070,0.361094,0.3997,1.8095,0.289851,0.5245,3.3104,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.162980,0.5390,3.7267,0.000976,0.0036,0.0000,,,1.1253,0.312298,0.3514,0.6037,0.020098,0.0121,5.1268,,,5.1376,0.011722,0.0602,0.8733,3.741670,3.2675
1778782695.477,2026-05-14T20:18:15.477,inference,fp32,19.029,,5.4975,57.60,2400.0,0,0.8006,0.002442,0.0020,0.8033,0.409891,0.3293,1.1044,0.247886,0.2738,1.8007,0.299611,0.5395,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3258,0.163956,0.5453,3.7415,0.000976,0.0037,0.0000,,,1.1051,0.289851,0.3203,0.6011,0.018628,0.0112,5.1242,,,5.0585,0.011233,0.0568,0.8733,3.911340,3.4157
1778782695.728,2026-05-14T20:18:15.727,inference,fp32,19.280,,4.5170,59.30,2400.0,0,0.8003,0.002442,0.0020,0.8029,0.416722,0.3346,1.1044,0.247886,0.2738,1.8007,0.268381,0.4833,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3193,0.165908,0.5507,3.7341,0.000000,0.0000,0.0000,,,1.1066,0.165908,0.1836,0.6015,0.005392,0.0032,5.0250,,,5.1335,0.011722,0.0602,0.8725,3.009410,2.6256
1778782695.976,2026-05-14T20:18:15.975,inference,fp32,19.528,,5.3496,56.50,2400.0,0,0.8000,0.002381,0.0019,0.8007,0.411843,0.3298,1.1048,0.248862,0.2749,1.8007,0.270333,0.4868,3.3123,0.000122,0.0004,3.3141,0.000000,0.0000,3.3221,0.169812,0.5641,3.7415,0.000976,0.0037,0.0000,,,1.1051,0.414770,0.4584,0.5996,0.022549,0.0135,5.0263,,,5.1429,0.011600,0.0597,0.8727,3.616650,3.1564
1778782696.229,2026-05-14T20:18:16.229,inference,fp32,19.781,,9.5067,58.70,2400.0,0,0.8006,0.002686,0.0022,0.8029,0.339624,0.2727,1.1073,0.248862,0.2756,1.8066,0.295707,0.5342,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3110,0.165908,0.5493,3.7415,0.000000,0.0000,0.0000,,,1.1139,0.414770,0.4620,0.6037,0.005882,0.0036,5.1255,,,5.0317,0.011233,0.0565,0.8738,8.412060,7.3506
1778782696.476,2026-05-14T20:18:16.475,inference,fp32,20.028,,9.0938,58.70,2400.0,0,0.8003,0.002320,0.0019,0.8007,0.345479,0.2766,1.1055,0.245934,0.2719,1.8056,0.269357,0.4864,3.3141,0.000000,0.0000,3.3205,0.000000,0.0000,3.3072,0.166884,0.5519,3.7183,0.000000,0.0000,0.0000,,,1.1055,0.152245,0.1683,0.6004,0.006863,0.0041,5.0786,,,5.1322,0.011722,0.0602,0.8738,8.322760,7.2726
1778782696.726,2026-05-14T20:18:16.725,inference,fp32,20.278,,9.1828,57.10,2400.0,0,0.8000,0.002320,0.0019,0.7993,0.337672,0.2699,1.1048,0.251790,0.2782,1.8007,0.288875,0.5202,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3082,0.165908,0.5489,3.7397,0.000000,0.0000,0.0000,,,1.1015,0.381589,0.4203,0.5996,0.009804,0.0059,5.0170,,,5.1255,0.011233,0.0576,0.8722,8.117370,7.0800
1778782696.976,2026-05-14T20:18:16.975,inference,fp32,20.527,,5.3778,58.20,2400.0,0,0.8003,0.002381,0.0019,0.8007,0.377685,0.3024,1.1070,0.249838,0.2766,1.8002,0.263501,0.4744,3.3141,0.000122,0.0004,3.3150,0.000000,0.0000,3.3137,0.167860,0.5562,3.7202,0.000976,0.0036,0.0000,,,1.1253,0.135654,0.1526,0.6040,0.020588,0.0124,5.1242,,,5.1282,0.011355,0.0582,0.8768,4.036360,3.5390
1778782697.228,2026-05-14T20:18:17.228,inference,fp32,20.780,,5.3368,58.70,2400.0,0,0.8000,0.002381,0.0019,0.8004,0.408915,0.3273,1.1040,0.246910,0.2726,1.8149,0.270333,0.4906,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3137,0.162004,0.5368,3.7220,0.000000,0.0000,0.0000,,,1.1062,0.149317,0.1652,0.6015,0.000000,0.0000,5.0129,,,5.1295,0.010745,0.0551,0.8717,4.000640,3.4872
1778782697.476,2026-05-14T20:18:17.476,inference,fp32,21.028,,4.5157,57.60,2400.0,0,0.8003,0.002503,0.0020,0.8007,0.408915,0.3274,1.1059,0.282044,0.3119,1.8041,0.270333,0.4877,3.3141,0.000000,0.0000,3.3132,0.000000,0.0000,3.3184,0.159077,0.5279,3.7267,0.000000,0.0000,0.0000,,,1.1253,0.165908,0.1867,0.6037,0.005392,0.0033,5.0317,,,5.1376,0.011600,0.0596,0.8722,2.991550,2.6093
1778782697.719,2026-05-14T20:18:17.718,inference,fp32,21.270,,4.9493,57.10,2400.0,0,0.7997,0.002381,0.0019,0.8029,0.417698,0.3354,1.1055,0.247886,0.2740,1.8007,0.283996,0.5114,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3110,0.165908,0.5493,3.7267,0.000000,0.0000,0.0000,,,1.1092,0.290827,0.3226,0.6007,0.013726,0.0082,5.0840,,,5.1242,0.010745,0.0551,0.8727,3.313030,2.8914
1778782697.969,2026-05-14T20:18:17.969,inference,fp32,21.521,,4.7734,57.60,2400.0,0,0.8003,0.002320,0.0019,0.8004,0.330840,0.2648,1.1062,0.247886,0.2742,1.8002,0.294731,0.5306,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.164932,0.5455,3.7415,0.000976,0.0037,0.0000,,,1.1139,0.087834,0.0978,0.6037,0.012745,0.0077,5.0384,,,5.1000,0.011233,0.0573,0.8719,3.429120,2.9900
1778782698.222,2026-05-14T20:18:18.221,inference,fp32,21.774,,5.1160,57.60,2400.0,0,0.7991,0.002320,0.0019,0.8015,0.316201,0.2534,1.1077,0.245934,0.2724,1.8002,0.280092,0.5042,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3100,0.163956,0.5427,3.7202,0.000976,0.0036,0.0000,,,1.1092,0.095641,0.1061,0.6037,0.000490,0.0003,5.0920,,,5.1242,0.010867,0.0557,0.8730,3.866690,3.3757
1778782698.475,2026-05-14T20:18:18.475,inference,fp32,22.027,,5.2171,57.60,2400.0,0,0.7997,0.002442,0.0020,0.7996,0.395252,0.3161,1.1073,0.274236,0.3037,1.8212,0.293755,0.5350,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3119,0.163956,0.5430,3.7415,0.000000,0.0000,0.0000,,,1.1088,0.365974,0.4058,0.5993,0.014216,0.0085,5.0933,,,5.1121,0.011233,0.0574,0.8768,3.473770,3.0457
1778782698.723,2026-05-14T20:18:18.723,inference,fp32,22.275,,7.7441,56.50,2400.0,0,0.7997,0.002381,0.0019,0.8004,0.350359,0.2804,1.1059,0.247886,0.2741,1.8139,0.270333,0.4904,3.3141,0.000061,0.0002,3.3150,0.000000,0.0000,3.3119,0.161028,0.5333,3.7415,0.000000,0.0000,0.0000,,,1.1059,0.204945,0.2266,0.6004,0.009804,0.0059,5.0196,,,5.1014,0.011111,0.0567,0.8725,6.733220,5.8746
1778782698.968,2026-05-14T20:18:18.967,inference,fp32,22.519,,5.4984,57.60,2400.0,0,0.7994,0.002442,0.0020,0.7996,0.423554,0.3387,1.1070,0.246910,0.2733,1.8095,0.297659,0.5386,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3091,0.161028,0.5329,3.7378,0.000976,0.0036,0.0000,,,1.1051,0.352311,0.3893,0.6011,0.001961,0.0012,5.0866,,,5.1215,0.011355,0.0582,0.8711,3.857760,3.3606
1778782699.217,2026-05-14T20:18:19.217,inference,fp32,22.769,,4.3860,57.60,2400.0,0,0.7997,0.002320,0.0019,0.8000,0.384516,0.3076,1.1048,0.246910,0.2728,1.8095,0.270333,0.4892,3.3132,0.000061,0.0002,3.3132,0.000000,0.0000,3.3100,0.161028,0.5330,3.7415,0.000000,0.0000,0.0000,,,1.1253,0.179571,0.2021,0.6029,0.002941,0.0018,5.0277,,,5.1134,0.011477,0.0587,0.8733,2.884390,2.5189
1778782699.461,2026-05-14T20:18:19.461,inference,fp32,23.013,,7.9973,58.20,2400.0,0,0.7997,0.002381,0.0019,0.8004,0.337672,0.2703,1.1055,0.247886,0.2740,1.8056,0.265453,0.4793,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3026,0.157125,0.5189,3.7183,0.000000,0.0000,0.0000,,,1.1066,0.115160,0.1274,0.6004,0.006863,0.0041,5.0263,,,5.1496,0.011111,0.0572,0.8725,7.179719,6.2641
1778782699.706,2026-05-14T20:18:19.706,inference,fp32,23.258,,4.9599,56.00,2400.0,0,0.7994,0.002442,0.0020,0.8004,0.317177,0.2539,1.1077,0.248862,0.2757,1.8066,0.254718,0.4602,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3110,0.165908,0.5493,3.7397,0.001952,0.0073,0.0000,,,1.1081,0.093689,0.1038,0.5989,0.002451,0.0015,5.0880,,,5.1242,0.011600,0.0594,0.8719,3.723810,3.2469
1778782699.959,2026-05-14T20:18:19.959,inference,fp32,23.511,,4.9288,57.10,2400.0,0,0.7991,0.002442,0.0020,0.7993,0.395252,0.3159,1.1077,0.245934,0.2724,1.8212,0.292779,0.5332,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3184,0.169812,0.5635,3.7267,0.005856,0.0218,0.0000,,,1.1040,0.147365,0.1627,0.6037,0.012255,0.0074,5.1215,,,5.1134,0.011722,0.0599,0.8719,3.429120,2.9900
1778782700.208,2026-05-14T20:18:20.208,inference,fp32,23.760,,5.0462,56.50,2400.0,0,0.8000,0.002503,0.0020,0.7996,0.417698,0.3340,1.1066,0.249838,0.2765,1.8159,0.286923,0.5210,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3100,0.164932,0.5459,3.7415,0.000000,0.0000,0.0000,,,1.1136,0.352311,0.3923,0.5989,0.029412,0.0176,5.1322,,,5.1335,0.011233,0.0577,0.8727,3.321960,2.8992
1778782700.460,2026-05-14T20:18:20.460,inference,fp32,24.012,,5.5261,59.30,2400.0,0,0.7988,0.002503,0.0020,0.8015,0.332792,0.2667,1.1073,0.247886,0.2745,1.8110,0.279116,0.5055,3.3123,0.000000,0.0000,3.3123,0.000000,0.0000,3.3091,0.164932,0.5458,3.7378,0.000976,0.0036,0.0000,,,1.1044,0.303514,0.3352,0.6018,0.003431,0.0021,5.0103,,,5.1228,0.011111,0.0569,0.8736,4.045290,3.5338
1778782700.820,2026-05-14T20:18:20.819,inference,fp32,24.371,,5.1977,58.20,2400.0,0,0.8006,0.002381,0.0019,0.7996,0.328888,0.2630,1.1044,0.247886,0.2738,1.8051,0.287899,0.5197,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.162980,0.5390,3.7415,0.002928,0.0110,0.0000,,,1.1077,0.260573,0.2886,0.6015,0.003922,0.0024,5.0049,,,5.1215,0.010989,0.0563,0.8727,3.714880,3.2421
1778782701.077,2026-05-14T20:18:21.077,inference,fp32,24.629,,4.9056,58.70,2400.0,0,0.8009,0.002442,0.0020,0.7993,0.443072,0.3541,1.1073,0.247886,0.2745,1.8061,0.295707,0.5341,3.3150,0.000000,0.0000,3.3132,0.000000,0.0000,3.3072,0.164932,0.5455,3.7415,0.000000,0.0000,0.0000,,,1.1253,0.353287,0.3975,0.6018,0.016177,0.0097,5.0143,,,5.1335,0.010745,0.0552,0.8719,3.134430,2.7330
1778782701.332,2026-05-14T20:18:21.332,inference,fp32,24.884,,8.8810,58.20,2400.0,0,0.7997,0.002381,0.0019,0.7996,0.352311,0.2817,1.1044,0.274236,0.3029,1.8056,0.265453,0.4793,3.3150,0.000000,0.0000,3.3123,0.000000,0.0000,3.3072,0.163956,0.5422,3.7397,0.000000,0.0000,0.0000,,,1.1040,0.147365,0.1627,0.6015,0.005392,0.0032,5.1242,,,5.1456,0.010867,0.0559,0.8725,8.081650,7.0511
1778782701.583,2026-05-14T20:18:21.582,inference,fp32,25.135,,8.8804,58.20,2400.0,0,0.7997,0.002442,0.0020,0.8004,0.353287,0.2828,1.1055,0.245934,0.2719,1.8032,0.267405,0.4822,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3277,0.160052,0.5326,3.7406,0.000000,0.0000,0.0000,,,1.1253,0.190306,0.2141,0.6007,0.006863,0.0041,5.1295,,,5.0330,0.011233,0.0565,0.8733,8.054859,7.0342
1778782701.829,2026-05-14T20:18:21.829,inference,fp32,25.381,,4.9710,58.20,2400.0,0,0.8006,0.002259,0.0018,0.8015,0.413794,0.3316,1.1044,0.247886,0.2738,1.8149,0.292779,0.5314,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3110,0.164932,0.5461,3.7295,0.000976,0.0036,0.0000,,,1.1311,0.161028,0.1821,0.6015,0.010294,0.0062,5.0317,,,5.1322,0.010867,0.0558,0.8725,3.482700,3.0386
1778782702.080,2026-05-14T20:18:22.079,inference,fp32,25.632,,5.2438,59.30,2400.0,0,0.7997,0.002442,0.0020,0.7993,0.391348,0.3128,1.1081,0.247886,0.2747,1.8002,0.294731,0.5306,3.3123,0.000061,0.0002,3.3168,0.000000,0.0000,3.3277,0.161028,0.5358,3.7415,0.000000,0.0000,0.0000,,,1.1040,0.256670,0.2834,0.6015,0.011765,0.0071,5.1268,,,5.1322,0.010745,0.0551,0.8727,3.714880,3.2421
1778782702.328,2026-05-14T20:18:22.327,inference,fp32,25.879,,5.4531,59.30,2400.0,0,0.7997,0.002198,0.0018,0.8022,0.423554,0.3398,1.1070,0.258622,0.2863,1.8002,0.304490,0.5482,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3100,0.159077,0.5265,3.7183,0.000000,0.0000,0.0000,,,1.1077,0.425505,0.4713,0.5989,0.012255,0.0073,5.0062,,,5.0371,0.011111,0.0560,0.8741,3.679160,3.2159
1778782702.577,2026-05-14T20:18:22.576,inference,fp32,26.129,,9.0701,58.70,2400.0,0,0.7997,0.002442,0.0020,0.8015,0.441120,0.3535,1.1048,0.359142,0.3968,1.8032,0.273260,0.4927,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3119,0.166884,0.5527,3.7220,0.000000,0.0000,0.0000,,,1.1055,0.195186,0.2158,0.6011,0.009804,0.0059,5.1242,,,5.0290,0.011477,0.0577,0.8730,8.010210,6.9930
1778782702.832,2026-05-14T20:18:22.831,inference,fp32,26.384,,8.9057,58.20,2400.0,0,0.7994,0.002442,0.0020,0.7982,0.348407,0.2781,1.1073,0.248862,0.2756,1.8110,0.267405,0.4843,3.3132,0.000061,0.0002,3.3150,0.000000,0.0000,3.3091,0.165908,0.5490,3.7267,0.000000,0.0000,0.0000,,,1.1026,0.156149,0.1722,0.6015,0.006863,0.0041,5.0330,,,5.1456,0.010867,0.0559,0.8727,8.117370,7.0844
1778782703.080,2026-05-14T20:18:23.079,inference,fp32,26.632,,5.1694,58.20,2400.0,0,0.8000,0.002381,0.0019,0.7996,0.410867,0.3285,1.1044,0.247886,0.2738,1.8252,0.273260,0.4987,3.3141,0.000000,0.0000,3.3132,0.000000,0.0000,3.3184,0.161028,0.5344,3.7406,0.000000,0.0000,0.0000,,,1.1044,0.383541,0.4236,0.6037,0.016177,0.0098,5.1282,,,5.1349,0.011722,0.0602,0.8725,3.482700,3.0386
1778782703.324,2026-05-14T20:18:23.324,inference,fp32,26.876,,4.4615,58.20,2400.0,0,0.7994,0.002320,0.0019,0.7982,0.421602,0.3365,1.1033,0.249838,0.2756,1.8002,0.264477,0.4761,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3026,0.166884,0.5512,3.7267,0.000000,0.0000,0.0000,,,1.1048,0.160052,0.1768,0.6015,0.005882,0.0035,5.0263,,,5.1349,0.011722,0.0602,0.8727,2.955830,2.5797
1778782703.584,2026-05-14T20:18:23.583,inference,fp32,27.136,,4.5157,59.30,2400.0,0,0.8003,0.002381,0.0019,0.7996,0.405987,0.3246,1.1062,0.245934,0.2721,1.8212,0.273260,0.4977,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3091,0.159077,0.5264,3.7406,0.000000,0.0000,0.0000,,,1.1051,0.157125,0.1736,0.6015,0.005882,0.0035,5.0277,,,5.1349,0.011966,0.0614,0.8717,3.045130,2.6544
1778782703.838,2026-05-14T20:18:23.837,inference,fp32,27.390,,9.1650,58.70,2400.0,0,0.7994,0.002320,0.0019,0.8011,0.342551,0.2744,1.1055,0.246910,0.2730,1.8007,0.264477,0.4763,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3100,0.163956,0.5427,3.7415,0.000000,0.0000,0.0000,,,1.1081,0.157125,0.1741,0.6004,0.006863,0.0041,5.0813,,,5.1201,0.011355,0.0581,0.8722,8.438850,7.3604
1778782704.095,2026-05-14T20:18:24.095,inference,fp32,27.647,,5.3192,59.30,2400.0,0,0.8012,0.002442,0.0020,0.8011,0.448928,0.3596,1.1070,0.247886,0.2744,1.8066,0.291803,0.5272,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.166884,0.5522,3.7183,0.000976,0.0036,0.0000,,,1.1007,0.321081,0.3534,0.6029,0.014706,0.0089,5.1376,,,5.0411,0.010745,0.0542,0.8738,3.643440,3.1837
1778782704.351,2026-05-14T20:18:24.350,inference,fp32,27.903,,5.4176,59.30,2400.0,0,0.8003,0.002320,0.0019,0.8037,0.421602,0.3388,1.1070,0.247886,0.2744,1.8061,0.297659,0.5376,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.170788,0.5652,3.7406,0.000000,0.0000,0.0000,,,1.1253,0.290827,0.3273,0.6000,0.008824,0.0053,5.1228,,,5.1282,0.011111,0.0570,0.8722,3.795250,3.3103
1778782704.604,2026-05-14T20:18:24.604,inference,fp32,28.156,,5.0948,58.20,2400.0,0,0.7997,0.002320,0.0019,0.7996,0.421602,0.3371,1.1044,0.246910,0.2727,1.8002,0.289851,0.5218,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3277,0.164932,0.5488,3.7202,0.000000,0.0000,0.0000,,,1.1070,0.364998,0.4040,0.6022,0.012745,0.0077,5.1255,,,5.1483,0.010989,0.0566,0.8722,3.375540,2.9442
1778782704.856,2026-05-14T20:18:24.856,inference,fp32,28.408,,9.1946,59.30,2400.0,0,0.8000,0.002320,0.0019,0.8015,0.337672,0.2706,1.1062,0.248862,0.2753,1.8149,0.292779,0.5314,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3110,0.167860,0.5558,3.7415,0.000000,0.0000,0.0000,,,1.1011,0.156149,0.1719,0.6007,0.007843,0.0047,4.9942,,,5.1657,0.011477,0.0593,0.8725,8.394200,7.3238
1778782705.108,2026-05-14T20:18:25.107,inference,fp32,28.660,,4.3338,58.20,2400.0,0,0.8003,0.002442,0.0020,0.8015,0.353287,0.2831,1.1073,0.268381,0.2972,1.8051,0.271309,0.4897,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3026,0.158101,0.5221,3.7415,0.000000,0.0000,0.0000,,,1.1084,0.208849,0.2315,0.6011,0.009314,0.0056,5.1402,,,5.0960,0.011722,0.0597,0.8768,2.786160,2.4428
1778782705.355,2026-05-14T20:18:25.355,inference,fp32,28.907,,5.6137,57.60,2400.0,0,0.8003,0.002320,0.0019,0.8022,0.378661,0.3038,1.1044,0.246910,0.2727,1.8129,0.280092,0.5078,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3184,0.166884,0.5538,3.7202,0.000000,0.0000,0.0000,,,1.1088,0.290827,0.3225,0.6000,0.013726,0.0082,5.0290,,,5.1014,0.011600,0.0592,0.8725,4.107800,3.5840
1778782705.608,2026-05-14T20:18:25.607,inference,fp32,29.159,,5.6959,58.20,2400.0,0,0.8003,0.002381,0.0019,0.8015,0.420626,0.3371,1.1062,0.247886,0.2742,1.8066,0.295707,0.5342,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3100,0.167860,0.5556,3.7415,0.000000,0.0000,0.0000,,,1.1077,0.368902,0.4086,0.6004,0.013235,0.0079,5.1161,,,5.0277,0.010867,0.0546,0.8725,4.036360,3.5216
1778782705.855,2026-05-14T20:18:25.854,inference,fp32,29.407,,8.2052,57.60,2400.0,0,0.7997,0.002259,0.0018,0.8029,0.337672,0.2711,1.1029,0.248862,0.2745,1.8066,0.265453,0.4796,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3110,0.167860,0.5558,3.7415,0.000000,0.0000,0.0000,,,1.1040,0.115160,0.1271,0.6004,0.003431,0.0021,5.1201,,,5.0799,0.011355,0.0577,0.8725,7.376180,6.4356
1778782706.108,2026-05-14T20:18:26.107,inference,fp32,29.659,,6.2634,58.20,2400.0,0,0.8000,0.002442,0.0020,0.8007,0.372805,0.2985,1.1062,0.246910,0.2731,1.8061,0.264477,0.4777,3.3150,0.000000,0.0000,3.3123,0.000000,0.0000,3.3091,0.163956,0.5425,3.7267,0.000000,0.0000,0.0000,,,1.1066,0.101497,0.1123,0.6007,0.003922,0.0024,5.1014,,,5.1134,0.010623,0.0543,0.8719,5.161539,4.5006
1778782706.360,2026-05-14T20:18:26.360,inference,fp32,29.912,,4.5472,57.60,2400.0,0,0.7997,0.002259,0.0018,0.7996,0.327912,0.2622,1.1062,0.249838,0.2764,1.8002,0.273260,0.4919,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3258,0.167860,0.5583,3.7183,0.005856,0.0218,0.0000,,,1.1059,0.085882,0.0950,0.6022,0.002451,0.0015,5.1268,,,5.0317,0.011477,0.0578,0.8722,3.188010,2.7806
1778782706.607,2026-05-14T20:18:26.606,inference,fp32,30.159,fp32_sustained_end,4.5431,56.50,2400.0,0,0.8003,0.002259,0.0018,0.8011,0.384516,0.3080,1.1048,0.246910,0.2728,1.8139,0.283996,0.5151,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3193,0.166884,0.5539,3.7183,0.000000,0.0000,0.0000,,,1.1044,0.292779,0.3233,0.6037,0.017647,0.0107,5.0933,,,5.1014,0.011355,0.0579,0.8719,2.866530,2.4994
1778782706.854,2026-05-14T20:18:26.853,inference,fp32,30.405,,4.3818,56.00,2400.0,0,0.8000,0.002381,0.0019,0.8029,0.324009,0.2602,1.1077,0.247886,0.2746,1.8173,0.272284,0.4948,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3063,0.166884,0.5518,3.7285,0.000976,0.0036,0.0000,,,1.1015,0.098569,0.1086,0.6022,0.005392,0.0032,5.0893,,,5.1134,0.011233,0.0574,0.8725,3.009410,2.6256
1778782707.107,2026-05-14T20:18:27.106,inference,fp32,30.658,,3.3675,55.40,2400.0,0,0.7994,0.002442,0.0020,0.7993,0.330840,0.2644,1.1070,0.247886,0.2744,1.8007,0.264477,0.4763,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.162980,0.5393,3.7415,0.000000,0.0000,0.0000,,,1.1088,0.085882,0.0952,0.6007,0.000490,0.0003,5.0987,,,5.1067,0.011477,0.0586,0.8711,1.902090,1.6570
1778782707.364,2026-05-14T20:18:27.364,inference,fp32,30.916,,3.2844,54.90,2400.0,0,0.8012,0.002442,0.0020,0.7996,0.296683,0.2372,1.1073,0.246910,0.2734,1.8002,0.253742,0.4568,3.3104,0.000000,0.0000,3.3141,0.000000,0.0000,3.3184,0.163956,0.5441,3.7415,0.000000,0.0000,0.0000,,,1.1044,0.051724,0.0571,0.6004,0.002451,0.0015,5.0987,,,5.1108,0.010623,0.0543,0.8717,1.902090,1.6580
1778782707.658,2026-05-14T20:18:27.658,inference,fp32,31.210,,3.1614,54.30,2400.0,0,0.8000,0.002259,0.0018,0.8011,0.310346,0.2486,1.1040,0.247886,0.2737,1.8066,0.256670,0.4637,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3258,0.162004,0.5388,3.7193,0.000976,0.0036,0.0000,,,1.1106,0.047821,0.0531,0.6000,0.001961,0.0012,5.0933,,,5.1041,0.011477,0.0586,0.8719,1.741350,1.5184
1778782707.918,2026-05-14T20:18:27.918,timing,train_last_layer,0.095,last_layer_timing_start,5.3599,56.00,2400.0,0,0.8003,0.002442,0.0020,0.8004,0.404035,0.3234,1.1070,0.248862,0.2755,1.8041,0.271309,0.4895,3.3141,0.000061,0.0002,3.3150,0.000000,0.0000,3.3574,0.165908,0.5570,3.7267,0.000000,0.0000,0.0000,,,1.1136,0.147365,0.1641,0.6018,0.014706,0.0089,5.0049,,,5.1108,0.011111,0.0568,0.8725,3.991710,3.4827
1778782708.176,2026-05-14T20:18:28.175,timing,train_last_layer,0.353,,8.8452,57.10,2400.0,0,0.7991,0.002503,0.0020,0.7996,0.408915,0.3270,1.1040,0.261549,0.2888,1.8168,0.277164,0.5036,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3258,0.163956,0.5453,3.7415,0.000000,0.0000,0.0000,,,1.1088,0.327912,0.3636,0.6011,0.025490,0.0153,5.0049,,,5.1349,0.010623,0.0545,0.8722,7.733380,6.7451
1778782708.432,2026-05-14T20:18:28.431,timing,train_last_layer,0.609,,5.4719,56.00,2400.0,0,0.8000,0.002381,0.0019,0.8004,0.354263,0.2835,1.1059,0.247886,0.2741,1.8212,0.272284,0.4959,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.162980,0.5390,3.7183,0.000000,0.0000,0.0000,,,1.1015,0.260573,0.2870,0.5996,0.008824,0.0053,5.1322,,,5.0129,0.011355,0.0569,0.8741,4.036360,3.5281
1778782708.680,2026-05-14T20:18:28.679,timing,train_last_layer,0.857,,4.5578,56.50,2400.0,0,0.8000,0.002381,0.0019,0.7993,0.358166,0.2863,1.1084,0.247886,0.2748,1.8002,0.261549,0.4709,3.3150,0.000000,0.0000,3.3168,0.000000,0.0000,3.3332,0.166884,0.5563,3.7267,0.000000,0.0000,0.0000,,,1.1062,0.099545,0.1101,0.6004,0.000490,0.0003,4.9942,,,5.1041,0.010623,0.0542,0.8719,3.214800,2.8031
